.thisRepN,.thisTrialN,.thisN,.thisIndex,thisRow.t,notes,LocalTime_DDMMYY_HMS,lab,mode,participant,gender,age,handed,intruct_lang,loc_quad,trial,start_position,trial_direction,catch_trial,t_stim_1,t_stim_2,t_stim_3,t_stim_4,experiment_time_s,key_pressed,press_time,t_trial,block,attention,expected,recalibrated,
0,-1,-1,0,,,19/3/2024_10:21:40,none,default,321,Male,554,left,English,0,233,3,1,0,493.1113999991794,1141.090200006147,1796.117600002617,2455.9188000057475,799.9999384999974,None,None,3068.132799999148,12,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:21:44,none,default,321,Male,554,left,English,0,234,3,1,0,590.0827000004938,1238.5625999959302,1932.1205999949598,2515.508899996348,803.129022299996,None,None,3125.681800003804,12,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:21:47,none,default,321,Male,554,left,English,0,235,3,0,0,559.2665000003763,1182.0596999968984,1884.2159999985597,2484.1698999953223,806.2246793999948,None,None,3093.1610000043293,12,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:21:50,none,default,321,Male,554,left,English,0,236,3,1,0,547.0949000009568,1178.7958999993862,1872.9652000038186,2484.014900001057,809.3198044999954,None,None,3092.071399994893,12,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:21:53,none,default,321,Male,554,left,English,0,237,3,1,0,566.7231000043103,1208.3506999988458,1887.9854000042542,2595.082799998636,812.5263234999948,None,None,3203.1788999956916,12,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:21:56,none,default,321,Male,554,left,English,0,238,3,0,0,476.6645000054268,1076.0164000021177,1754.5548000052804,2431.415899998683,815.565179899997,None,None,3035.8019999985117,12,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:21:59,none,default,321,Male,554,left,English,0,239,3,0,0,484.1558999978588,1087.0858999987831,1664.40010000224,2356.2231000032625,818.5362695999938,None,None,2964.952899994387,12,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:22:2,none,default,321,Male,554,left,English,0,240,3,1,0,521.4049999995041,1195.312299998477,1807.5467999951798,2372.5836999947205,821.5222714999982,None,None,2982.9065000012633,12,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:22:8,none,default,321,Male,554,left,English,0,241,3,1,0,477.29260000051,1088.0727999974624,1763.1580000015674,2417.0223000037367,827.4163593999983,None,None,3025.4157000017585,13,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:22:11,none,default,321,Male,554,left,English,0,242,3,0,0,462.70499999809545,1085.5423999964842,1653.2329999972717,2271.9674999971176,830.3014756999983,None,None,2879.461699994863,13,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:22:14,none,default,321,Male,554,left,English,0,243,3,1,0,543.3839999968768,1175.8399000027566,1824.6282000036445,2438.9494999995804,833.3553260999979,None,None,3050.3211000032024,13,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:22:17,none,default,321,Male,554,left,English,0,244,3,1,1,486.31590000150027,1067.3256000009133,1630.0830999971367,2312.5445999976364,836.2809200999982,None,None,2921.875,13,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:22:20,none,default,321,Male,554,left,English,0,245,3,0,0,536.953299997549,1166.6126999989501,1803.9197999969474,2458.7726000027033,839.3499240999954,None,None,3066.0400000051595,13,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:22:23,none,default,321,Male,554,left,English,0,246,3,1,0,524.2358000032254,1095.012300000235,1705.1052000024356,2365.0957999998354,842.325093899999,None,None,2972.0862000031048,13,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:22:26,none,default,321,Male,554,left,English,0,247,3,1,0,565.8874000000651,1169.9005999980727,1811.8247999955202,2467.7641000016592,845.4015564999936,None,None,3073.530799993023,13,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:22:29,none,default,321,Male,554,left,English,0,248,3,0,0,518.6219000024721,1198.450199997751,1787.180499995884,2477.695000001404,848.4876267,None,None,3082.977199999732,13,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:22:32,none,default,321,Male,554,left,English,0,249,3,1,0,479.1477000035229,1110.8801000009407,1744.1307999979472,2387.811499997042,851.4875428999949,None,None,2996.6420999990078,13,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:22:35,none,default,321,Male,554,left,English,0,250,3,1,0,567.1083999986877,1246.8517000015709,1834.1946000000462,2546.1216999974567,854.6440865999975,None,None,3153.2021000020904,13,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:22:38,none,default,321,Male,554,left,English,0,251,3,1,0,570.0431000004755,1180.7603999986895,1769.9625999957789,2420.8236999984365,857.6761857999954,None,None,3028.8404999955674,13,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:22:41,none,default,321,Male,554,left,English,0,252,3,0,0,567.1138000034261,1205.9346000023652,1859.8838000034448,2530.2970000047935,860.8156482999984,None,None,3137.597100001585,13,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:22:44,none,default,321,Male,554,left,English,0,253,3,1,0,504.84100000176113,1144.6890000006533,1840.6299000052968,2415.3194000027725,863.8423253999936,None,None,3021.8860000022687,13,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:22:47,none,default,321,Male,554,left,English,0,254,3,1,0,484.8571000038646,1133.081800006039,1805.0686000060523,2462.1623999992153,866.9231049999944,None,None,3072.7526000046055,13,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:22:51,none,default,321,Male,554,left,English,0,255,3,0,0,557.7001000056043,1236.9191000034334,1865.1598000069498,2558.745900001668,870.0997590999978,None,None,3169.6909999955096,13,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:22:54,none,default,321,Male,554,left,English,0,256,3,1,0,460.454000000027,1093.9311999973143,1791.9452999994974,2397.943600000872,873.1090527999986,None,None,3006.1041000008117,13,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:22:57,none,default,321,Male,554,left,English,0,257,3,1,0,476.60950000135927,1139.3877000009525,1821.7320000039763,2419.1722000032314,876.143508299996,None,None,3031.550600004266,13,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:23:0,none,default,321,Male,554,left,English,0,258,3,0,0,575.3832000045804,1266.4857000054326,1961.7151000056765,2564.077900002303,879.3197258,None,None,3173.1249000004027,13,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:23:3,none,default,321,Male,554,left,English,0,259,3,0,0,573.3895999946981,1204.3679999987944,1886.6292999955476,2552.339900001243,882.4842696999985,None,None,3160.287899998366,13,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:23:6,none,default,321,Male,554,left,English,0,260,3,1,3,497.10330000380054,1071.1077000014484,1729.1765000045416,2315.5268000045908,885.413009799995,None,None,2923.753700000816,13,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:23:14,none,default,321,Male,554,left,English,0,261,3,1,0,508.42030000058,1131.1556000000564,1798.493000002054,2409.989799998584,893.091981599995,None,None,3022.6098999992246,14,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:23:17,none,default,321,Male,554,left,English,0,262,3,0,0,554.1840000005323,1141.1655000047176,1757.2323999993387,2413.0284999992,896.1214941999933,None,None,3024.3955999976606,14,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:23:20,none,default,321,Male,554,left,English,0,263,3,1,0,526.5297000005376,1234.0573000037693,1845.9468000000925,2433.3018000033917,899.1705961999978,None,None,3042.830699996557,14,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:23:23,none,default,321,Male,554,left,English,0,264,3,1,0,586.4251999955741,1247.2706999978982,1943.2329999981448,2554.500400001416,902.3381888000004,None,None,3164.0954000031343,14,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:23:26,none,default,321,Male,554,left,English,0,265,3,1,0,485.59820000082254,1156.6137999980128,1771.6207999983453,2357.9323000012664,905.3108772999985,None,None,2967.295100002957,14,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:23:29,none,default,321,Male,554,left,English,0,266,3,0,0,533.8926999975229,1151.93420000287,1835.8703999983845,2512.3991000000387,908.4346975999943,None,None,3118.7807000023895,14,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:23:32,none,default,321,Male,554,left,English,0,267,3,1,4,592.8801999980351,1226.6049999961979,1908.6287999962224,2551.8237999931443,911.5982286999933,None,None,3160.061200003838,14,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:23:35,none,default,321,Male,554,left,English,0,268,3,1,0,578.405100000964,1203.4683999954723,1870.4373000000487,2471.554899995681,914.6824580999964,None,None,3080.719700003101,14,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:23:38,none,default,321,Male,554,left,English,0,269,3,0,0,591.0895999986678,1182.0275999998557,1794.3820000000414,2465.344999996887,917.7597411999959,None,None,3074.057299993001,14,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:23:41,none,default,321,Male,554,left,English,0,270,3,1,0,580.1503000038792,1170.5059000014444,1768.3967999982997,2421.8171000029542,920.7936513999957,None,None,3030.8512000046903,14,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:23:44,none,default,321,Male,554,left,English,0,271,3,1,0,510.11510000535054,1088.758100006089,1693.8330000048154,2335.4610000023968,923.7365613999937,None,None,2941.2775999953737,14,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:23:47,none,default,321,Male,554,left,English,0,272,3,0,0,553.9605000012671,1131.80960000318,1815.1616000031936,2460.288900001615,926.8074846999953,None,None,3068.1887999962782,14,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:23:50,none,default,321,Male,554,left,English,0,273,3,1,4,517.9112000041641,1097.7579000027617,1762.8672999999253,2420.9084000031,929.8364214999965,None,None,3026.308799999242,14,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:23:53,none,default,321,Male,554,left,English,0,274,3,1,0,562.6585999998497,1150.2181000032579,1724.7248999992735,2424.922999998671,932.8745005999954,None,None,3035.6850999960443,14,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:23:56,none,default,321,Male,554,left,English,0,275,3,0,0,538.4676000030595,1130.4098000036902,1803.6025000037625,2371.543000001111,935.8582517999967,None,None,2980.6597999995574,14,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:23:59,none,default,321,Male,554,left,English,0,276,3,1,0,578.5427000009804,1235.8683999991626,1818.8978000034695,2479.500499997812,938.9498231999969,None,None,3087.834699996165,14,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:24:2,none,default,321,Male,554,left,English,0,277,3,1,0,532.6608000032138,1146.946000000753,1727.9120000021067,2339.921899998444,941.9043344999955,None,None,2950.806699998793,14,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:24:6,none,default,321,Male,554,left,English,0,278,3,0,0,574.8139999996056,1148.3168999984628,1832.8285000025062,2539.9575999981607,945.0532641999962,None,None,3146.1060000001453,14,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:24:8,none,default,321,Male,554,left,English,0,279,3,0,0,482.6792000021669,1075.7327000028454,1669.8359000001801,2337.7273000005516,948.0013010999974,None,None,2944.719499995699,14,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:24:11,none,default,321,Male,554,left,English,0,280,3,1,0,541.4621000018087,1215.92370000144,1787.2564999997849,2418.8664999965113,951.0310543999949,None,None,3026.528900001722,14,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:24:17,none,default,321,Male,554,left,English,0,281,3,1,0,544.5976000046358,1194.2378000021563,1860.4064000028302,2509.2157000035513,956.3533463999993,None,None,3116.5896999955294,15,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:24:20,none,default,321,Male,554,left,English,0,282,3,1,0,573.1371000001673,1244.052099995315,1859.3199999959324,2539.923299998918,959.5083528999967,None,None,3152.007299999241,15,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:24:23,none,default,321,Male,554,left,English,0,283,3,0,0,513.5731999980635,1143.5331999964546,1743.7491999953636,2368.3907999948133,962.4917512999964,None,None,2979.787699994631,15,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:24:26,none,default,321,Male,554,left,English,0,284,3,1,0,560.2346000014222,1190.0058000028366,1840.0225000004866,2461.904900002992,965.564229399999,None,None,3069.34220000403,15,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:24:29,none,default,321,Male,554,left,English,0,285,3,1,0,505.31790000241017,1070.4836000004434,1745.484300001408,2382.5184000015724,968.5568069000001,None,None,2989.0649000008125,15,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:24:32,none,default,321,Male,554,left,English,0,286,3,0,0,548.036599997431,1162.1248000010382,1835.4357999996864,2492.982199997641,971.6647550999987,None,None,3102.4088999984087,15,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:24:35,none,default,321,Male,554,left,English,0,287,3,1,0,563.9769999979762,1186.5028999964125,1825.1946999953361,2440.0262999988627,974.7177290999971,None,None,3048.1824000016786,15,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:24:38,none,default,321,Male,554,left,English,0,288,3,1,0,488.17399999825284,1097.1767000010004,1678.3537000010256,2373.488199998974,977.7071574999936,None,None,2984.5789999963017,15,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:24:41,none,default,321,Male,554,left,English,0,289,3,0,0,472.54599999723723,1074.0995000014664,1701.1456999971415,2391.090400000394,980.7118057999978,None,None,3000.0816999963718,15,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:24:44,none,default,321,Male,554,left,English,0,290,3,1,0,523.7202999996953,1141.6756000035093,1844.324100005906,2419.5830000026035,983.745359099994,None,None,3029.685599998629,15,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:24:47,none,default,321,Male,554,left,English,0,291,3,1,0,590.4101999985869,1271.4705999969738,1980.8895999958622,2562.730099998589,986.9206914999959,None,None,3170.618200005265,15,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:24:51,none,default,321,Male,554,left,English,0,292,3,0,0,566.013000003295,1197.6980999970692,1855.4291000036756,2523.6767000023974,990.0558692999984,None,None,3130.2289000013843,15,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:24:53,none,default,321,Male,554,left,English,0,293,3,1,0,476.61410000000615,1082.8932000003988,1645.7158000048366,2246.7459000035888,992.9143382999973,None,None,2854.2636999991373,15,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:24:56,none,default,321,Male,554,left,English,0,294,3,1,0,467.74050000385614,1080.7562000045436,1784.6209000053932,2457.643300003838,995.9810268999936,None,None,3063.16639999568,15,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:24:59,none,default,321,Male,554,left,English,0,295,3,0,0,505.6403999988106,1082.8697999968426,1764.6281999986968,2386.3461000000825,998.9821238999939,None,None,2996.111000000383,15,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:25:2,none,default,321,Male,554,left,English,0,296,3,1,0,486.2790000042878,1060.350899999321,1751.6059999979916,2331.8207999982405,1001.9314957999959,None,None,2946.080300003814,15,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:25:5,none,default,321,Male,554,left,English,0,297,3,1,0,572.6204000020516,1211.764799998491,1838.3530999999493,2452.36560000194,1004.9923710999938,None,None,3058.0848999961745,15,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:25:8,none,default,321,Male,554,left,English,0,298,3,0,0,528.8765000004787,1129.873799996858,1708.8604999953532,2288.376299999072,1007.8970805999998,None,None,2898.365699998976,15,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:25:11,none,default,321,Male,554,left,English,0,299,3,1,0,559.9623000016436,1202.5818999973126,1819.063399998413,2384.2648999998346,1010.8923679999934,None,None,2989.614400001301,15,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:25:14,none,default,321,Male,554,left,English,0,300,3,0,0,571.5550999957486,1150.1362999988487,1773.3679000011762,2429.2946999994456,1013.9348172999962,None,None,3038.4119000009377,15,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:25:23,none,default,321,Male,554,left,English,0,301,1,1,0,592.6901000057114,1274.342800003069,1948.7139000048046,2645.590500003891,1022.4642566999973,space,2841.6460000007646,3258.198600000469,16,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:25:26,none,default,321,Male,554,left,English,0,302,1,0,0,563.5710999995354,1221.6501000002609,1912.1378999989247,2520.9047999960603,1025.6086896999986,space,2799.8076000003493,3135.230200001388,16,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:25:29,none,default,321,Male,554,left,English,0,303,1,1,0,593.3701999965706,1172.0415000017965,1771.697399999539,2414.121100002376,1028.6389656999963,space,1700.7559999983641,3023.795200002496,16,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:25:32,none,default,321,Male,554,left,English,0,304,1,1,0,494.47479999798816,1121.4060999991489,1754.2352000018582,2336.128599999938,1031.5957782999976,None,None,2945.463200005179,16,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:25:35,none,default,321,Male,554,left,English,0,305,1,0,0,481.4641000048141,1139.2974000045797,1766.528300002392,2340.7462000031956,1034.5443285999936,None,None,2945.320900005754,16,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:25:38,none,default,321,Male,554,left,English,0,306,1,1,0,594.5926000058535,1180.643500003498,1889.6931000053883,2497.9751000064425,1037.6557707999964,None,None,3108.512899998459,16,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:25:41,none,default,321,Male,554,left,English,0,307,1,1,0,485.350599999947,1194.634599996789,1842.6062999933492,2434.8861999969813,1040.7004476000002,None,None,3041.020299999218,16,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:25:44,none,default,321,Male,554,left,English,0,308,1,1,0,584.5277999978862,1244.4680999979028,1855.2784999992582,2494.8208999994677,1043.8022541999962,None,None,3098.61980000278,16,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:25:47,none,default,321,Male,554,left,English,0,309,1,0,0,545.7324999952107,1193.9187999960268,1816.4485000015702,2481.413599998632,1046.8939632999973,None,None,3089.0838999985135,16,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:25:50,none,default,321,Male,554,left,English,0,310,1,1,0,531.5711999937776,1163.0205999972532,1736.5186999959406,2324.161999997159,1049.8342589999957,None,None,2932.0999999981723,16,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:25:53,none,default,321,Male,554,left,English,0,311,1,1,0,525.0207999997656,1122.3251999981585,1710.0090000021737,2408.3869000023697,1052.850498599997,None,None,3014.101999993727,16,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:25:56,none,default,321,Male,554,left,English,0,312,1,0,0,526.9749999933993,1220.6080999967526,1818.809999997029,2471.9146999996156,1055.9357582999946,None,None,3082.2445999947377,16,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:25:59,none,default,321,Male,554,left,English,0,313,1,1,0,518.8162000049488,1128.801900005783,1741.3200000009965,2320.604100001219,1058.8690967999937,None,None,2930.3790999983903,16,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:26:2,none,default,321,Male,554,left,English,0,314,1,1,0,489.9405999967712,1151.9453000000794,1853.93039999326,2490.1116999972146,1061.9695731999964,None,None,3097.8877000015927,16,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:26:5,none,default,321,Male,554,left,English,0,315,1,0,0,482.06539999955567,1167.3800999997184,1759.1480999981286,2383.1514999983483,1064.9636601999955,None,None,2991.5628000017023,16,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:26:8,none,default,321,Male,554,left,English,0,316,1,1,0,559.0946000011172,1156.9038000016008,1780.500499997288,2452.3570999954245,1068.0296426999994,None,None,3060.9576999995625,16,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:26:12,none,default,321,Male,554,left,English,0,317,1,1,0,530.4902999996557,1200.9297000040533,1816.8096000008518,2425.956300001417,1071.0700354999935,None,None,3032.9942000025767,16,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:26:15,none,default,321,Male,554,left,English,0,318,1,0,0,554.5347000006586,1150.6282000045758,1843.746899998223,2436.7593999995734,1074.1197318999984,None,None,3042.9930000027525,16,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:26:18,none,default,321,Male,554,left,English,0,319,1,0,0,465.67399999912595,1147.285400002147,1800.1937000008184,2486.0951000009663,1077.2142873999983,None,None,3090.2515000052517,16,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:26:21,none,default,321,Male,554,left,English,0,320,1,1,0,479.22810000454774,1124.3039000037243,1723.275200005446,2379.3237999998382,1080.202582799997,None,None,2984.758700004022,16,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:26:45,none,default,321,Male,554,left,English,0,321,1,1,0,501.03990000206977,1076.9846000039252,1777.0369999998366,2391.0948999982793,1104.8931270999965,space,1867.3081999950227,2999.1073999990476,17,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:26:48,none,default,321,Male,554,left,English,0,322,1,1,0,533.2775999995647,1224.2840000035358,1819.3186999997124,2397.5791999982903,1107.8991131999937,None,None,3003.479500002868,17,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:26:51,none,default,321,Male,554,left,English,0,323,1,0,0,501.42520000372315,1100.2953999995952,1705.4271000015433,2381.3233000037144,1110.8938494999966,None,None,2989.2634999996517,17,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:26:54,none,default,321,Male,554,left,English,0,324,1,1,1,587.1277000042028,1184.952900002827,1830.2045000018552,2406.575900000462,1113.9178460999974,None,None,3016.008200000215,17,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:26:57,none,default,321,Male,554,left,English,0,325,1,1,0,470.0968999968609,1152.8856000004453,1732.264500002202,2334.7652000011294,1116.865758,None,None,2941.586399996595,17,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:27:0,none,default,321,Male,554,left,English,0,326,1,0,0,597.4892000012915,1260.3961000058916,1833.3585000000312,2463.8972000029753,1119.9378216999976,None,None,3068.0887999988045,17,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:27:3,none,default,321,Male,554,left,English,0,327,1,1,0,507.6535000043805,1089.5267000014428,1718.197300004249,2383.29689999955,1122.9321028999984,None,None,2990.75509999966,17,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:27:6,none,default,321,Male,554,left,English,0,328,1,1,0,540.5403000040678,1129.481100004341,1730.7369000045583,2445.122099998116,1125.9994828999988,None,None,3063.617700005125,17,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:27:10,none,default,321,Male,554,left,English,0,329,1,0,0,464.5592999950168,1099.131999995734,1776.4851999963867,2474.8349000001326,1129.0841060999956,None,None,3081.792699995276,17,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:27:13,none,default,321,Male,554,left,English,0,330,1,1,0,502.9923999973107,1160.8453000008012,1766.56489999732,2411.249600001611,1132.1096113999956,None,None,3019.1938999996637,17,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:27:16,none,default,321,Male,554,left,English,0,331,1,1,0,590.5775999999605,1282.341300000553,1929.1219000006095,2505.9382999970694,1135.2265692,None,None,3110.6948999949964,17,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:27:19,none,default,321,Male,554,left,English,0,332,1,0,0,542.4294999975245,1139.6583999958239,1746.5783999941777,2384.686999997939,1138.2244303999978,None,None,2993.04320000374,17,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:27:22,none,default,321,Male,554,left,English,0,333,1,1,2,513.8622000013129,1196.2423000004492,1779.2350000017905,2472.8962000008323,1141.3086189999958,None,None,3079.5067999933963,17,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:27:25,none,default,321,Male,554,left,English,0,334,1,1,0,547.6533000037307,1120.7863000017824,1770.9707000030903,2425.799700002244,1144.3550012999985,None,None,3042.0024000050034,17,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:27:28,none,default,321,Male,554,left,English,0,335,1,0,0,476.96169999835547,1115.350000000035,1676.3881000006222,2372.130299998389,1147.3454562999977,None,None,2985.289800002647,17,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:27:31,none,default,321,Male,554,left,English,0,336,1,1,0,483.2808999999543,1056.6532000011648,1743.4252999955788,2316.806799994083,1150.2744344999956,None,None,2925.174399999378,17,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:27:34,none,default,321,Male,554,left,English,0,337,1,1,0,569.9748999977601,1184.8689999969793,1883.295100000396,2458.5133000000496,1153.3482347999961,None,None,3067.9155999969225,17,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:27:37,none,default,321,Male,554,left,English,0,338,1,0,0,498.89960000291467,1078.826700002537,1758.888600001228,2432.618300001195,1156.3959723999942,None,None,3041.2308999948436,17,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:27:40,none,default,321,Male,554,left,English,0,339,1,0,0,566.2069999962114,1225.2330999981496,1890.1497999977437,2535.418799998297,1159.5435013999959,None,None,3143.69550000265,17,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:27:43,none,default,321,Male,554,left,English,0,340,1,1,0,610.3369999982533,1195.6741000030888,1867.172300000675,2445.239599997876,1162.6005216999984,None,None,3053.110499997274,17,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:27:50,none,default,321,Male,554,left,English,0,341,1,1,0,474.95060000073863,1078.730799999903,1663.3628999989014,2366.646900001797,1169.8420241999993,None,None,2974.3149999994785,18,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:27:53,none,default,321,Male,554,left,English,0,342,1,1,0,523.5831000027247,1103.8446000020485,1685.00689999928,2376.7017999998643,1172.8352297999954,None,None,2988.1869000018924,18,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:27:56,none,default,321,Male,554,left,English,0,343,1,0,0,551.8239000011818,1234.0368000004673,1831.0080000010203,2498.6171999989892,1175.949118599994,None,None,3108.625499997288,18,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:27:59,none,default,321,Male,554,left,English,0,344,1,1,0,535.2203000002191,1115.472099998442,1719.2771999980323,2427.1736000009696,1178.9885214999958,None,None,3036.168099999486,18,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:28:2,none,default,321,Male,554,left,English,0,345,1,1,0,488.3140000019921,1166.3461999996798,1752.6118000023416,2325.1654999985476,1181.9217114999992,None,None,2930.7368000008864,18,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:28:6,none,default,321,Male,554,left,English,0,346,1,0,0,543.1430000026012,1217.7362000002177,1832.3629000005894,2536.165199999232,1185.067931599995,space,605.3322000007029,3144.5332000002963,18,unattended,odd,0.0,
0,-1,-1,0,,,19/3/2024_10:28:9,none,default,321,Male,554,left,English,0,347,1,1,0,517.2299999976531,1157.170300000871,1722.131200003787,2366.806500001985,1188.0404251999935,None,None,2971.0024000014528,18,unattended,regular,0.0,
0,-1,-1,0,,,19/3/2024_10:28:12,none,default,321,Male,554,left,English,0,348,1,1,0,580.7105000058073,1221.261600003345,1874.8410000043805,2493.804200006707,1191.1439833999975,None,None,3101.2475000025006,18,unattended,regular,0.0,
